cliente_id,churn,cliente_idoso,cliente_tem_parceiro,cliente_tem_dependentes,meses_contrato,servico_telefonico,multiplas_linhas,assinatura_internet,seguranca_online,backup_online,protecao_dispositivo,suporte_tecnico,tv_a_cabo,streaming_filmes,contrato,fatura_online,forma_pagamento,faturamento_mensal,faturamento_total,cliente_masculino,contas_diarias
4698-KVLLG,False,True,False,False,51,True,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Dois anos,False,Cartão de crédito,19.6,967.9,False,0.6533333333333334
4700-UBQMV,False,False,True,True,21,True,Sim,DSL,Sim,Não,Não,Não,Sim,Sim,Anual,True,Transferência bancária,75.9,1549.75,True,2.5300000000000002
4701-AHWMW,True,False,True,False,55,False,Sem serviço telefónico,DSL,Não,Não,Sim,Sim,Sim,Sim,Mensal,True,Transferência bancária,54.55,2978.3,True,1.8183333333333331
4701-LKOZD,False,False,False,False,70,True,Sim,DSL,Sim,Sim,Sim,Sim,Sim,Sim,Dois anos,False,Cartão de crédito,89.75,6367.2,False,2.9916666666666667
4701-MLJPN,True,False,False,False,31,True,Não,DSL,Não,Não,Sim,Sim,Não,Não,Mensal,True,Cheque eletrônico,55.25,1715.65,True,1.8416666666666666
4702-HDRKD,False,False,False,False,67,False,Sem serviço telefónico,DSL,Sim,Não,Sim,Sim,Sim,Não,Anual,True,Transferência bancária,49.35,3321.35,True,1.645
4702-IOQDC,True,False,False,False,1,True,Não,Fibra Ótica,Não,Não,Não,Não,Não,Não,Mensal,True,Cheque eletrônico,70.1,70.1,False,2.3366666666666664
4703-MQYKT,False,False,False,False,21,True,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Dois anos,False,Cheque,19.6,390.4,True,0.6533333333333334
4704-ERYFC,True,False,True,False,22,True,Não,Fibra Ótica,Não,Não,Não,Não,Não,Não,Mensal,True,Cheque eletrônico,69.25,1554.0,False,2.308333333333333
4706-AXVKM,True,True,False,False,11,True,Sim,Fibra Ótica,Não,Não,Não,Não,Não,Sim,Mensal,True,Cartão de crédito,84.8,906.85,False,2.8266666666666667
4706-DGAHW,False,True,False,False,1,True,Não,DSL,Não,Não,Não,Não,Não,Não,Mensal,False,Cheque eletrônico,45.2,45.2,True,1.5066666666666668
4707-MAXGU,False,False,True,False,72,True,Sim,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Dois anos,False,Cartão de crédito,25.85,1872.2,True,0.8616666666666667
4707-YNOQA,False,False,True,True,34,True,Sim,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Anual,True,Cartão de crédito,25.6,917.15,False,0.8533333333333334
4709-LKHYG,False,False,True,True,29,True,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Anual,False,Cheque eletrônico,20.0,540.05,False,0.6666666666666666
4710-FDUIZ,True,False,True,False,56,True,Sim,Fibra Ótica,Não,Sim,Não,Não,Sim,Sim,Anual,False,Cartão de crédito,100.3,5614.45,True,3.3433333333333333
4710-NKCAW,False,False,True,True,5,True,Sim,DSL,Sim,Sim,Não,Sim,Não,Não,Mensal,False,Cartão de crédito,64.4,316.9,True,2.146666666666667
4712-AUQZO,False,False,False,False,18,False,Sem serviço telefónico,DSL,Sim,Não,Sim,Não,Não,Não,Mensal,False,Cheque,33.6,550.35,True,1.12
4712-UYOOI,False,False,True,True,20,True,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,False,Cheque eletrônico,20.0,417.65,False,0.6666666666666666
4713-LZDRV,True,True,False,False,2,True,Não,Fibra Ótica,Não,Não,Não,Não,Não,Sim,Mensal,True,Cheque eletrônico,79.6,195.05,False,2.6533333333333333
4713-ZBURT,False,False,False,True,45,True,Sim,Fibra Ótica,Não,Não,Sim,Não,Sim,Sim,Dois anos,False,Transferência bancária,99.7,4634.35,True,3.3233333333333333
4716-HHKQH,False,True,True,False,20,True,Sim,Fibra Ótica,Não,Sim,Não,Sim,Sim,Sim,Mensal,False,Cheque eletrônico,107.05,2172.05,True,3.5683333333333334
4716-MRVEN,False,False,False,False,29,True,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Anual,False,Cheque,20.0,599.3,False,0.6666666666666666
4717-GHADL,False,False,False,False,50,True,Sim,DSL,Não,Sim,Não,Sim,Sim,Sim,Dois anos,True,Cheque,79.6,4024.2,False,2.6533333333333333
4718-DHSMV,False,False,False,False,11,False,Sem serviço telefónico,DSL,Não,Não,Não,Não,Sim,Não,Mensal,True,Cheque,35.8,363.15,False,1.1933333333333331
4718-WXBGI,False,False,True,True,72,True,Sim,DSL,Sim,Sim,Sim,Sim,Sim,Sim,Dois anos,True,Cartão de crédito,91.95,6614.9,True,3.065
4719-UMSIY,False,False,False,True,6,True,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,False,Cheque,19.65,100.9,True,0.6549999999999999
4720-VSTSI,True,False,False,False,44,True,Sim,Fibra Ótica,Não,Sim,Sim,Não,Não,Não,Mensal,True,Transferência bancária,84.8,3862.55,False,2.8266666666666667
4723-BEGSG,False,False,True,False,72,True,Sim,DSL,Sim,Não,Sim,Sim,Sim,Sim,Dois anos,False,Cartão de crédito,86.65,6094.25,True,2.8883333333333336
4724-WXVWF,False,False,False,False,48,True,Sim,Fibra Ótica,Sim,Não,Não,Sim,Não,Sim,Mensal,True,Cheque eletrônico,95.4,4445.3,True,3.18
4726-DLWQN,False,True,False,False,50,True,Sim,DSL,Sim,Sim,Não,Não,Sim,Não,Mensal,True,Transferência bancária,70.35,3454.6,True,2.3449999999999998
4727-MCYZG,False,False,False,False,1,True,Não,DSL,Não,Não,Não,Não,Não,Sim,Mensal,False,Cheque,55.55,55.55,True,1.8516666666666666
4729-XKASR,True,False,False,True,1,False,Sem serviço telefónico,DSL,Não,Não,Não,Não,Não,Não,Mensal,False,Cheque eletrônico,24.75,24.75,True,0.825
4730-AWNAU,False,False,True,True,36,False,Sem serviço telefónico,DSL,Sim,Não,Sim,Sim,Sim,Sim,Anual,False,Cartão de crédito,60.7,2234.55,True,2.0233333333333334
4732-RRJZC,False,False,True,True,7,True,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,False,Cheque,20.25,144.35,True,0.675
4735-ASGMA,True,False,False,False,26,True,Sim,Fibra Ótica,Não,Não,Sim,Não,Sim,Sim,Mensal,True,Cheque eletrônico,98.35,2515.3,True,3.2783333333333333
4735-BJKOU,False,False,False,False,40,True,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Dois anos,False,Cheque,20.15,804.85,False,0.6716666666666666
4737-AQCPU,False,False,True,True,72,True,Sim,DSL,Sim,Sim,Sim,Sim,Não,Não,Dois anos,False,Cartão de crédito,72.1,5016.65,True,2.4033333333333333
4737-HOBAX,False,False,True,False,63,True,Sim,DSL,Não,Não,Sim,Sim,Sim,Sim,Dois anos,False,Cartão de crédito,79.8,5034.05,True,2.6599999999999997
4741-WWJQZ,False,False,True,False,2,True,Não,Fibra Ótica,Sim,Não,Não,Sim,Não,Não,Mensal,True,Cheque eletrônico,80.15,194.55,False,2.671666666666667
4742-DRORA,False,False,True,True,60,True,Sim,Fibra Ótica,Sim,Não,Sim,Não,Sim,Não,Anual,True,Transferência bancária,95.4,5812.0,True,3.18
4742-TXUEX,False,False,True,True,47,True,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Dois anos,False,Transferência bancária,19.3,890.5,False,0.6433333333333333
4745-LSPLO,True,False,False,False,1,True,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,False,Cheque,20.5,20.5,True,0.6833333333333333
4747-LCAQL,False,False,False,False,25,True,Não,DSL,Sim,Sim,Não,Sim,Sim,Sim,Mensal,True,Cheque,79.0,1902.0,True,2.6333333333333333
4749-OJKQU,False,False,False,False,4,True,Sim,Fibra Ótica,Não,Não,Não,Não,Não,Não,Mensal,True,Cheque eletrônico,75.65,302.35,False,2.521666666666667
4749-VFKVB,True,False,False,False,1,True,Sim,DSL,Não,Não,Não,Não,Não,Não,Mensal,True,Cheque,50.1,50.1,False,1.6700000000000002
4750-UKWJK,False,True,True,False,37,True,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Anual,False,Cheque,19.6,727.8,False,0.6533333333333334
4750-ZRXIU,True,True,False,False,4,True,Sim,Fibra Ótica,Não,Não,Não,Não,Não,Sim,Mensal,True,Cheque eletrônico,84.6,360.1,False,2.82
4751-ERMAN,False,False,True,True,72,True,Não,DSL,Não,Sim,Sim,Não,Sim,Sim,Dois anos,True,Transferência bancária,75.4,5480.25,True,2.5133333333333336
4753-PADAS,False,False,True,False,67,True,Sim,Fibra Ótica,Não,Sim,Sim,Não,Sim,Sim,Anual,True,Transferência bancária,105.7,6816.95,False,3.5233333333333334
4759-PXTAN,False,False,True,False,59,True,Sim,DSL,Não,Sim,Não,Sim,Sim,Sim,Anual,True,Cheque eletrônico,80.1,4693.2,False,2.67
4759-TRPLW,True,False,False,False,1,True,Não,Fibra Ótica,Não,Não,Não,Não,Não,Não,Mensal,False,Cheque eletrônico,70.4,70.4,True,2.3466666666666667
4760-THGOT,False,False,True,False,43,True,Sim,Fibra Ótica,Sim,Sim,Não,Não,Não,Sim,Mensal,True,Cheque eletrônico,94.1,4107.3,False,3.1366666666666663
4760-XOHVN,True,False,True,True,1,True,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,False,Cheque,19.45,19.45,False,0.6483333333333333
4763-PGDPO,True,False,False,False,4,True,Não,Fibra Ótica,Não,Não,Não,Não,Não,Não,Mensal,False,Cheque eletrônico,70.4,281.0,False,2.3466666666666667
4765-OXPPD,True,False,True,True,9,True,Não,DSL,Sim,Sim,Sim,Sim,Não,Não,Mensal,False,Cheque,65.0,663.05,False,2.1666666666666665
4767-HZZHQ,False,False,True,True,30,True,Não,Fibra Ótica,Não,Sim,Sim,Não,Não,Não,Mensal,False,Transferência bancária,82.05,2570.2,True,2.735
4770-QAZXN,False,False,False,False,13,True,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,False,Cartão de crédito,19.45,232.1,False,0.6483333333333333
4770-UEZOX,False,False,False,False,2,True,Não,Fibra Ótica,Não,Sim,Não,Não,Não,Não,Mensal,True,Cheque eletrônico,74.75,144.8,True,2.4916666666666667
4774-HHGGS,False,False,True,False,30,True,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Dois anos,False,Cheque,19.05,637.55,True,0.635
4776-XSKYQ,False,False,True,True,12,False,Sem serviço telefónico,DSL,Não,Não,Não,Sim,Não,Não,Anual,False,Cartão de crédito,30.25,368.85,False,1.0083333333333333
4778-IZARL,False,False,True,False,63,True,Não,Fibra Ótica,Sim,Sim,Sim,Sim,Sim,Sim,Dois anos,True,Cartão de crédito,110.1,6705.7,True,3.67
4779-ZGICK,False,False,True,True,48,True,Sim,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Dois anos,False,Cheque,23.55,1173.35,True,0.785
4781-ZXYGU,False,False,True,True,1,True,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,True,Transferência bancária,20.15,20.15,True,0.6716666666666666
4782-OSFXZ,False,True,True,False,71,True,Sim,DSL,Sim,Sim,Sim,Sim,Não,Sim,Dois anos,True,Transferência bancária,82.7,5831.2,False,2.756666666666667
4785-FCIFB,False,False,True,False,61,True,Sim,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Dois anos,False,Cheque,24.4,1417.9,False,0.8133333333333332
4785-NKHCX,False,True,False,False,5,True,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,False,Transferência bancária,20.05,94.15,True,0.6683333333333333
4785-QRJHC,True,True,True,False,46,False,Sem serviço telefónico,DSL,Não,Sim,Sim,Sim,Sim,Sim,Anual,True,Transferência bancária,59.9,2816.65,True,1.9966666666666666
4786-UKSNZ,True,False,False,False,1,True,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,False,Cheque,20.2,20.2,True,0.6733333333333333
4789-KWMXN,True,False,True,False,47,True,Sim,Fibra Ótica,Sim,Não,Sim,Sim,Sim,Sim,Anual,True,Cartão de crédito,110.85,5275.8,True,3.695
4791-QRGMF,True,False,True,False,59,True,Sim,Fibra Ótica,Não,Não,Sim,Não,Sim,Sim,Anual,True,Transferência bancária,99.5,5961.1,True,3.316666666666667
4795-KTRTH,True,True,True,False,5,True,Sim,Fibra Ótica,Não,Sim,Não,Não,Não,Não,Mensal,True,Cheque eletrônico,81.0,371.65,False,2.7
4795-UXVCJ,False,False,False,False,26,True,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Anual,False,Cartão de crédito,19.8,457.3,True,0.66
4795-WRNVT,False,False,False,False,40,True,Não,DSL,Sim,Sim,Não,Não,Sim,Não,Mensal,False,Cheque,65.1,2586.0,False,2.17
4797-AXPXK,True,False,False,True,1,True,Não,DSL,Sim,Sim,Não,Sim,Não,Não,Mensal,True,Cheque eletrônico,60.0,60.0,False,2.0
4797-MIWUM,False,False,True,True,7,True,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,True,Transferência bancária,20.25,174.7,True,0.675
4800-CZMPC,True,False,True,True,48,True,Sim,Fibra Ótica,Sim,Sim,Não,Não,Sim,Sim,Anual,True,Cartão de crédito,103.25,5037.55,False,3.441666666666667
4800-VHZKI,True,False,False,False,1,True,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,True,Cheque,19.9,19.9,False,0.6633333333333333
4801-JZAZL,False,False,True,True,11,False,Sem serviço telefónico,DSL,Sim,Não,Não,Não,Não,Não,Mensal,True,Cheque eletrônico,29.6,346.45,False,0.9866666666666667
4801-KFYKL,False,False,False,True,8,True,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,False,Transferência bancária,19.45,159.2,True,0.6483333333333333
4803-AXVYP,True,True,False,False,38,True,Sim,Fibra Ótica,Não,Não,Não,Sim,Sim,Sim,Mensal,True,Cheque eletrônico,99.55,3734.25,False,3.3183333333333334
4803-LBYPN,False,False,True,True,34,True,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,False,Cheque,20.8,635.9,True,0.6933333333333334
4804-NCPET,False,False,True,True,19,True,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Dois anos,False,Cheque,20.2,387.4,True,0.6733333333333333
4806-DXQCE,False,True,True,False,70,True,Sim,Fibra Ótica,Sim,Sim,Sim,Sim,Sim,Sim,Dois anos,True,Cheque eletrônico,113.65,7714.65,False,3.7883333333333336
4806-HIPDW,True,False,True,False,1,True,Não,Fibra Ótica,Não,Não,Não,Não,Não,Não,Mensal,True,Cheque eletrônico,68.95,68.95,False,2.2983333333333333
4806-KEXQR,True,False,False,False,4,True,Não,Fibra Ótica,Não,Não,Não,Não,Não,Sim,Mensal,True,Cheque eletrônico,79.9,324.3,True,2.6633333333333336
4807-IZYOZ,False,False,False,False,51,True,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Dois anos,False,Transferência bancária,20.65,1020.75,False,0.6883333333333332
4808-YNLEU,False,False,True,False,35,True,Não,DSL,Sim,Não,Não,Não,Sim,Não,Anual,True,Transferência bancária,62.15,2215.45,False,2.0716666666666668
4811-JBUVU,False,False,False,False,30,True,Sim,Fibra Ótica,Não,Não,Não,Sim,Não,Sim,Mensal,True,Cartão de crédito,89.9,2723.15,True,2.996666666666667
4813-HQMGZ,False,False,True,False,8,True,Sim,Fibra Ótica,Não,Não,Não,Sim,Não,Sim,Mensal,True,Cheque eletrônico,90.25,743.75,False,3.0083333333333333
4815-GBTCD,False,False,True,False,4,False,Sem serviço telefónico,DSL,Não,Não,Não,Não,Não,Não,Mensal,True,Cheque eletrônico,25.15,99.95,False,0.8383333333333333
4815-TUMEQ,False,False,False,False,10,True,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Anual,True,Cheque,19.3,185.2,False,0.6433333333333333
4815-YOSUK,False,False,True,True,72,True,Sim,Fibra Ótica,Sim,Sim,Sim,Sim,Não,Sim,Anual,True,Cartão de crédito,104.9,7537.5,True,3.496666666666667
4816-JBHOV,True,True,False,False,2,True,Não,DSL,Não,Não,Não,Não,Não,Não,Mensal,True,Cheque eletrônico,44.7,93.7,True,1.49
4816-LXZYW,True,False,False,False,23,True,Sim,Fibra Ótica,Não,Sim,Não,Não,Não,Não,Mensal,True,Cheque eletrônico,79.15,1676.95,False,2.6383333333333336
4816-OKWNX,False,False,True,True,50,True,Não,Fibra Ótica,Não,Sim,Sim,Sim,Sim,Sim,Anual,True,Transferência bancária,103.4,5236.4,True,3.4466666666666668
4817-KEQSP,False,False,True,True,71,True,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Dois anos,False,Transferência bancária,19.85,1326.35,False,0.6616666666666667
4817-QRJSX,True,False,False,False,10,True,Sim,Fibra Ótica,Não,Sim,Não,Não,Não,Não,Mensal,True,Cartão de crédito,81.0,818.05,False,2.7
4817-VYYWS,True,False,False,False,30,True,Sim,Fibra Ótica,Não,Sim,Não,Não,Sim,Sim,Mensal,True,Cheque eletrônico,100.2,2983.8,False,3.3400000000000003
4818-DRBQT,True,False,True,False,29,True,Sim,Fibra Ótica,Não,Sim,Não,Não,Não,Não,Mensal,True,Transferência bancária,80.15,2265.25,True,2.671666666666667
4818-QIUFN,True,True,False,False,20,True,Sim,Fibra Ótica,Sim,Não,Não,Não,Não,Não,Mensal,True,Cheque eletrônico,79.15,1520.9,False,2.6383333333333336
4819-HJPIW,False,False,False,False,18,False,Sem serviço telefónico,DSL,Não,Não,Não,Não,Não,Não,Mensal,False,Cheque,25.15,476.8,True,0.8383333333333333
4821-SJHJV,False,False,True,True,32,True,Sim,Fibra Ótica,Sim,Não,Não,Não,Sim,Não,Mensal,False,Cheque eletrônico,89.6,2901.8,False,2.9866666666666664
4821-WQOYN,False,False,True,True,72,True,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Dois anos,True,Cartão de crédito,20.1,1326.25,False,0.67
4822-LPTYJ,False,False,True,False,72,True,Sim,Fibra Ótica,Não,Sim,Sim,Não,Sim,Sim,Dois anos,True,Transferência bancária,103.75,7346.2,True,3.4583333333333335
